Lon,Lat,Population
-78.67861111,26.52527778,2.988348007
-78.67805556,26.52527778,2.988348007
-78.67777778,26.52527778,2.988348007
-78.6775,26.52527778,2.988348007
-78.67694444,26.52527778,2.988348007
-78.67666667,26.52527778,2.988348007
-78.67638889,26.52527778,2.988348007
-78.67611111,26.52527778,2.988348007
-78.67583333,26.52527778,2.988348007
-78.675,26.52527778,2.988348007
-78.67472222,26.52527778,2.988348007
-78.66111111,26.52527778,2.988348007
-78.65972222,26.52527778,2.988348007
-78.65916667,26.52527778,2.988348007
-78.65888889,26.52527778,2.988348007
-78.65555556,26.52527778,2.988348007
-78.655,26.52527778,2.988348007
-78.65472222,26.52527778,2.988348007
-78.65416667,26.52527778,2.988348007
-78.65222222,26.52527778,2.988348007
-78.65166667,26.52527778,2.988348007
-78.65138889,26.52527778,2.988348007
-78.64138889,26.52527778,2.988348007
-78.64111111,26.52527778,2.988348007
-78.64083333,26.52527778,2.988348007
-78.63416667,26.52527778,2.988348007
-78.63111111,26.52527778,2.988348007
-78.63083333,26.52527778,2.988348007
-78.62972222,26.52527778,2.988348007
-78.62944444,26.52527778,2.988348007
-78.62472222,26.52527778,2.988348007
-78.62444444,26.52527778,2.988348007
-78.62388889,26.52527778,2.988348007
-78.62194444,26.52527778,2.988348007
-78.61694444,26.52527778,2.988348007
-78.60972222,26.52527778,2.988348007
-78.60944444,26.52527778,2.988348007
-78.60916667,26.52527778,2.988348007
-78.60888889,26.52527778,2.988348007
-77.05472222,26.52527778,2.586580038
-76.975,26.52527778,2.586580038
-76.97388889,26.52527778,2.586580038
-76.96638889,26.52527778,2.586580038
-76.96611111,26.52527778,2.586580038
-76.965,26.52527778,2.586580038
-78.78555556,26.525,2.988348007
-78.785,26.525,2.988348007
-78.78472222,26.525,2.988348007
-78.78388889,26.525,2.988348007
-78.78361111,26.525,2.988348007
-78.74,26.525,2.988348007
-78.73972222,26.525,2.988348007
-78.715,26.525,2.988348007
-78.71472222,26.525,2.988348007
-78.71444444,26.525,2.988348007
-78.71361111,26.525,2.988348007
-78.7125,26.525,2.988348007
-78.71222222,26.525,2.988348007
-78.71055556,26.525,2.988348007
-78.71027778,26.525,2.988348007
-78.71,26.525,2.988348007
-78.69861111,26.525,2.988348007
-78.69472222,26.525,2.988348007
-78.69444444,26.525,2.988348007
-78.69333333,26.525,2.988348007
-78.69277778,26.525,2.988348007
-78.69166667,26.525,2.988348007
-78.69138889,26.525,2.988348007
-78.69111111,26.525,2.988348007
-78.69027778,26.525,2.988348007
-78.69,26.525,2.988348007
-78.68861111,26.525,2.988348007
-78.68777778,26.525,2.988348007
-78.68722222,26.525,2.988348007
-78.685,26.525,2.988348007
-78.68472222,26.525,2.988348007
-78.68416667,26.525,2.988348007
-78.68361111,26.525,2.988348007
-78.68333333,26.525,2.988348007
-78.68305556,26.525,2.988348007
-78.68277778,26.525,2.988348007
-78.6825,26.525,2.988348007
-78.68138889,26.525,2.988348007
-78.68111111,26.525,2.988348007
-78.68055556,26.525,2.988348007
-78.68,26.525,2.988348007
-78.67944444,26.525,2.988348007
-78.67916667,26.525,2.988348007
-78.67888889,26.525,2.988348007
-78.67861111,26.525,2.988348007
-78.67833333,26.525,2.988348007
-78.67805556,26.525,2.988348007
-78.67777778,26.525,2.988348007
-78.6775,26.525,2.988348007
-78.67722222,26.525,2.988348007
-78.67694444,26.525,2.988348007
-78.67666667,26.525,2.988348007
-78.67611111,26.525,2.988348007
-78.675,26.525,2.988348007
-78.67472222,26.525,2.988348007
-78.65944444,26.525,2.988348007
-78.65527778,26.525,2.988348007
-78.655,26.525,2.988348007
-78.65472222,26.525,2.988348007
-78.65277778,26.525,2.988348007
-78.65194444,26.525,2.988348007
-78.65111111,26.525,2.988348007
-78.64138889,26.525,2.988348007
-78.64111111,26.525,2.988348007
-78.64083333,26.525,2.988348007
-78.63472222,26.525,2.988348007
-78.63416667,26.525,2.988348007
-78.63111111,26.525,2.988348007
-78.63,26.525,2.988348007
-78.62972222,26.525,2.988348007
-78.62444444,26.525,2.988348007
-78.62305556,26.525,2.988348007
-78.62277778,26.525,2.988348007
-78.62027778,26.525,2.988348007
-78.62,26.525,2.988348007
-78.6125,26.525,2.988348007
-78.60916667,26.525,2.988348007
-78.60861111,26.525,2.988348007
-77.055,26.525,2.586580038
-76.97472222,26.525,2.586580038
-76.97277778,26.525,2.586580038
-76.9725,26.525,2.586580038
-76.97222222,26.525,2.586580038
-76.97194444,26.525,2.586580038
-76.96944444,26.525,2.586580038
-76.96555556,26.525,2.586580038
-78.78555556,26.52472222,2.988348007
-78.785,26.52472222,2.988348007
-78.78472222,26.52472222,2.988348007
-78.78388889,26.52472222,2.988348007
-78.78361111,26.52472222,2.988348007
-78.76972222,26.52472222,2.988348007
-78.76916667,26.52472222,2.988348007
-78.73694444,26.52472222,2.988348007
-78.71444444,26.52472222,2.988348007
-78.71416667,26.52472222,2.988348007
-78.71388889,26.52472222,2.988348007
-78.71361111,26.52472222,2.988348007
-78.71277778,26.52472222,2.988348007
-78.69777778,26.52472222,2.988348007
-78.69694444,26.52472222,2.988348007
-78.69666667,26.52472222,2.988348007
-78.69638889,26.52472222,2.988348007
-78.69472222,26.52472222,2.988348007
-78.69444444,26.52472222,2.988348007
-78.69416667,26.52472222,2.988348007
-78.69333333,26.52472222,2.988348007
-78.69305556,26.52472222,2.988348007
-78.69277778,26.52472222,2.988348007
-78.69055556,26.52472222,2.988348007
-78.69027778,26.52472222,2.988348007
-78.69,26.52472222,2.988348007
-78.68972222,26.52472222,2.988348007
-78.68805556,26.52472222,2.988348007
-78.68722222,26.52472222,2.988348007
-78.68472222,26.52472222,2.988348007
-78.68388889,26.52472222,2.988348007
-78.68333333,26.52472222,2.988348007
-78.68305556,26.52472222,2.988348007
-78.68111111,26.52472222,2.988348007
-78.68055556,26.52472222,2.988348007
-78.67944444,26.52472222,2.988348007
-78.67916667,26.52472222,2.988348007
-78.67861111,26.52472222,2.988348007
-78.67805556,26.52472222,2.988348007
-78.6775,26.52472222,2.988348007
-78.67583333,26.52472222,2.988348007
-78.67472222,26.52472222,2.988348007
-78.67444444,26.52472222,2.988348007
-78.66083333,26.52472222,2.988348007
-78.66055556,26.52472222,2.988348007
-78.65638889,26.52472222,2.988348007
-78.65527778,26.52472222,2.988348007
-78.65388889,26.52472222,2.988348007
-78.65305556,26.52472222,2.988348007
-78.64194444,26.52472222,2.988348007
-78.64111111,26.52472222,2.988348007
-78.64083333,26.52472222,2.988348007
-78.63916667,26.52472222,2.988348007
-78.63527778,26.52472222,2.988348007
-78.63472222,26.52472222,2.988348007
-78.63138889,26.52472222,2.988348007
-78.62472222,26.52472222,2.988348007
-78.62277778,26.52472222,2.988348007
-78.61,26.52472222,2.988348007
-78.60972222,26.52472222,2.988348007
-78.60944444,26.52472222,2.988348007
-78.60916667,26.52472222,2.988348007
-77.05694444,26.52472222,2.586580038
-77.055,26.52472222,2.586580038
-76.97277778,26.52472222,2.586580038
-76.96972222,26.52472222,2.586580038
-76.96944444,26.52472222,2.586580038
-76.96527778,26.52472222,2.586580038
-78.785,26.52444444,2.988348007
-78.78416667,26.52444444,2.988348007
-78.78361111,26.52444444,2.988348007
-78.77027778,26.52444444,2.988348007
-78.73722222,26.52444444,2.988348007
-78.73694444,26.52444444,2.988348007
-78.71444444,26.52444444,2.988348007
-78.71388889,26.52444444,2.988348007
-78.71277778,26.52444444,2.988348007
-78.70138889,26.52444444,2.988348007
-78.70111111,26.52444444,2.988348007
-78.69805556,26.52444444,2.988348007
-78.69777778,26.52444444,2.988348007
-78.6975,26.52444444,2.988348007
-78.69472222,26.52444444,2.988348007
-78.69444444,26.52444444,2.988348007
-78.69333333,26.52444444,2.988348007
-78.69305556,26.52444444,2.988348007
-78.69083333,26.52444444,2.988348007
-78.69027778,26.52444444,2.988348007
-78.69,26.52444444,2.988348007
-78.68972222,26.52444444,2.988348007
-78.68944444,26.52444444,2.988348007
-78.68805556,26.52444444,2.988348007
-78.68388889,26.52444444,2.988348007
-78.68361111,26.52444444,2.988348007
-78.68333333,26.52444444,2.988348007
-78.68305556,26.52444444,2.988348007
-78.68277778,26.52444444,2.988348007
-78.6825,26.52444444,2.988348007
-78.68222222,26.52444444,2.988348007
-78.68111111,26.52444444,2.988348007
-78.68083333,26.52444444,2.988348007
-78.68055556,26.52444444,2.988348007
-78.68027778,26.52444444,2.988348007
-78.68,26.52444444,2.988348007
-78.67944444,26.52444444,2.988348007
-78.67916667,26.52444444,2.988348007
-78.67888889,26.52444444,2.988348007
-78.67861111,26.52444444,2.988348007
-78.67833333,26.52444444,2.988348007
-78.67805556,26.52444444,2.988348007
-78.67777778,26.52444444,2.988348007
-78.6775,26.52444444,2.988348007
-78.67722222,26.52444444,2.988348007
-78.67694444,26.52444444,2.988348007
-78.67666667,26.52444444,2.988348007
-78.67638889,26.52444444,2.988348007
-78.67611111,26.52444444,2.988348007
-78.67583333,26.52444444,2.988348007
-78.67555556,26.52444444,2.988348007
-78.67527778,26.52444444,2.988348007
-78.675,26.52444444,2.988348007
-78.67472222,26.52444444,2.988348007
-78.67444444,26.52444444,2.988348007
-78.67416667,26.52444444,2.988348007
-78.67388889,26.52444444,2.988348007
-78.66083333,26.52444444,2.988348007
-78.65666667,26.52444444,2.988348007
-78.65416667,26.52444444,2.988348007
-78.65333333,26.52444444,2.988348007
-78.64111111,26.52444444,2.988348007
-78.64083333,26.52444444,2.988348007
-78.64055556,26.52444444,2.988348007
-78.63972222,26.52444444,2.988348007
-78.63944444,26.52444444,2.988348007
-78.63916667,26.52444444,2.988348007
-78.63777778,26.52444444,2.988348007
-78.635,26.52444444,2.988348007
-78.63166667,26.52444444,2.988348007
-78.63138889,26.52444444,2.988348007
-78.62611111,26.52444444,2.988348007
-78.62416667,26.52444444,2.988348007
-78.61916667,26.52444444,2.988348007
-78.61638889,26.52444444,2.988348007
-78.61583333,26.52444444,2.988348007
-78.6125,26.52444444,2.988348007
-78.61166667,26.52444444,2.988348007
-78.60972222,26.52444444,2.988348007
-78.60944444,26.52444444,2.988348007
-77.0575,26.52444444,2.586580038
-77.05722222,26.52444444,2.586580038
-77.05694444,26.52444444,2.586580038
-76.975,26.52444444,2.586580038
-76.97472222,26.52444444,2.586580038
-76.97277778,26.52444444,2.586580038
-76.97111111,26.52444444,2.586580038
-76.97083333,26.52444444,2.586580038
-78.78416667,26.52416667,2.988348007
-78.78333333,26.52416667,2.988348007
-78.73805556,26.52416667,2.988348007
-78.7375,26.52416667,2.988348007
-78.73722222,26.52416667,2.988348007
-78.71916667,26.52416667,2.988348007
-78.71388889,26.52416667,2.988348007
-78.70111111,26.52416667,2.988348007
-78.69777778,26.52416667,2.988348007
-78.6975,26.52416667,2.988348007
-78.69472222,26.52416667,2.988348007
-78.69444444,26.52416667,2.988348007
-78.69333333,26.52416667,2.988348007
-78.69277778,26.52416667,2.988348007
-78.69083333,26.52416667,2.988348007
-78.69055556,26.52416667,2.988348007
-78.69027778,26.52416667,2.988348007
-78.69,26.52416667,2.988348007
-78.68055556,26.52416667,2.988348007
-78.67861111,26.52416667,2.988348007
-78.67694444,26.52416667,2.988348007
-78.67638889,26.52416667,2.988348007
-78.67611111,26.52416667,2.988348007
-78.67555556,26.52416667,2.988348007
-78.67527778,26.52416667,2.988348007
-78.65333333,26.52416667,2.988348007
-78.65222222,26.52416667,2.988348007
-78.65194444,26.52416667,2.988348007
-78.64138889,26.52416667,2.988348007
-78.64111111,26.52416667,2.988348007
-78.64083333,26.52416667,2.988348007
-78.64055556,26.52416667,2.988348007
-78.63972222,26.52416667,2.988348007
-78.63944444,26.52416667,2.988348007
-78.63666667,26.52416667,2.988348007
-78.63611111,26.52416667,2.988348007
-78.63055556,26.52416667,2.988348007
-78.62416667,26.52416667,2.988348007
-78.62333333,26.52416667,2.988348007
-78.62111111,26.52416667,2.988348007
-78.62055556,26.52416667,2.988348007
-78.62027778,26.52416667,2.988348007
-78.61583333,26.52416667,2.988348007
-78.61555556,26.52416667,2.988348007
-77.06583333,26.52416667,2.586580038
-77.06555556,26.52416667,2.586580038
-77.06472222,26.52416667,2.586580038
-77.05472222,26.52416667,2.586580038
-76.97555556,26.52416667,2.586580038
-76.97527778,26.52416667,2.586580038
-76.975,26.52416667,2.586580038
-76.97472222,26.52416667,2.586580038
-76.97444444,26.52416667,2.586580038
-76.97416667,26.52416667,2.586580038
-76.97361111,26.52416667,2.586580038
-76.97277778,26.52416667,2.586580038
-76.97166667,26.52416667,2.586580038
-76.97138889,26.52416667,2.586580038
-76.97111111,26.52416667,2.586580038
-76.97027778,26.52416667,2.586580038
-76.96722222,26.52416667,2.586580038
-76.96694444,26.52416667,2.586580038
-78.78444444,26.52388889,2.988348007
-78.78361111,26.52388889,2.988348007
-78.78333333,26.52388889,2.988348007
-78.73666667,26.52388889,2.988348007
-78.73638889,26.52388889,2.988348007
-78.73611111,26.52388889,2.988348007
-78.73583333,26.52388889,2.988348007
-78.71944444,26.52388889,2.988348007
-78.71722222,26.52388889,2.988348007
-78.715,26.52388889,2.988348007
-78.71472222,26.52388889,2.988348007
-78.70888889,26.52388889,2.988348007
-78.70111111,26.52388889,2.988348007
-78.70083333,26.52388889,2.988348007
-78.69777778,26.52388889,2.988348007
-78.6975,26.52388889,2.988348007
-78.69555556,26.52388889,2.988348007
-78.69472222,26.52388889,2.988348007
-78.69444444,26.52388889,2.988348007
-78.69416667,26.52388889,2.988348007
-78.69083333,26.52388889,2.988348007
-78.69055556,26.52388889,2.988348007
-78.69027778,26.52388889,2.988348007
-78.68888889,26.52388889,2.988348007
-78.68861111,26.52388889,2.988348007
-78.68833333,26.52388889,2.988348007
-78.68805556,26.52388889,2.988348007
-78.6875,26.52388889,2.988348007
-78.68722222,26.52388889,2.988348007
-78.68694444,26.52388889,2.988348007
-78.68416667,26.52388889,2.988348007
-78.68388889,26.52388889,2.988348007
-78.68361111,26.52388889,2.988348007
-78.68333333,26.52388889,2.988348007
-78.68277778,26.52388889,2.988348007
-78.6825,26.52388889,2.988348007
-78.68027778,26.52388889,2.988348007
-78.68,26.52388889,2.988348007
-78.67972222,26.52388889,2.988348007
-78.67916667,26.52388889,2.988348007
-78.67888889,26.52388889,2.988348007
-78.67777778,26.52388889,2.988348007
-78.6775,26.52388889,2.988348007
-78.67722222,26.52388889,2.988348007
-78.67694444,26.52388889,2.988348007
-78.67666667,26.52388889,2.988348007
-78.67611111,26.52388889,2.988348007
-78.67527778,26.52388889,2.988348007
-78.675,26.52388889,2.988348007
-78.67472222,26.52388889,2.988348007
-78.67361111,26.52388889,2.988348007
-78.67333333,26.52388889,2.988348007
-78.67277778,26.52388889,2.988348007
-78.66972222,26.52388889,2.988348007
-78.66916667,26.52388889,2.988348007
-78.66888889,26.52388889,2.988348007
-78.66861111,26.52388889,2.988348007
-78.66805556,26.52388889,2.988348007
-78.6675,26.52388889,2.988348007
-78.66694444,26.52388889,2.988348007
-78.66666667,26.52388889,2.988348007
-78.66583333,26.52388889,2.988348007
-78.66555556,26.52388889,2.988348007
-78.665,26.52388889,2.988348007
-78.66472222,26.52388889,2.988348007
-78.65527778,26.52388889,2.988348007
-78.65472222,26.52388889,2.988348007
-78.65388889,26.52388889,2.988348007
-78.65222222,26.52388889,2.988348007
-78.64138889,26.52388889,2.988348007
-78.64111111,26.52388889,2.988348007
-78.64083333,26.52388889,2.988348007
-78.63972222,26.52388889,2.988348007
-78.63944444,26.52388889,2.988348007
-78.63916667,26.52388889,2.988348007
-78.63833333,26.52388889,2.988348007
-78.63805556,26.52388889,2.988348007
-78.63666667,26.52388889,2.988348007
-78.63638889,26.52388889,2.988348007
-78.63611111,26.52388889,2.988348007
-78.62472222,26.52388889,2.988348007
-78.62361111,26.52388889,2.988348007
-78.62305556,26.52388889,2.988348007
-78.62138889,26.52388889,2.988348007
-78.61722222,26.52388889,2.988348007
-78.61583333,26.52388889,2.988348007
-78.61555556,26.52388889,2.988348007
-77.05694444,26.52388889,2.586580038
-77.05638889,26.52388889,2.586580038
-76.975,26.52388889,2.586580038
-76.97472222,26.52388889,2.586580038
-76.97444444,26.52388889,2.586580038
-76.97388889,26.52388889,2.586580038
-76.97361111,26.52388889,2.586580038
-76.97277778,26.52388889,2.586580038
-76.97138889,26.52388889,2.586580038
-76.96944444,26.52388889,2.586580038
-76.9675,26.52388889,2.586580038
-76.96722222,26.52388889,2.586580038
-78.78416667,26.52361111,2.988348007
-78.73833333,26.52361111,2.988348007
-78.73805556,26.52361111,2.988348007
-78.7375,26.52361111,2.988348007
-78.73722222,26.52361111,2.988348007
-78.73694444,26.52361111,2.988348007
-78.71833333,26.52361111,2.988348007
-78.71805556,26.52361111,2.988348007
-78.71583333,26.52361111,2.988348007
-78.71277778,26.52361111,2.988348007
-78.7125,26.52361111,2.988348007
-78.70972222,26.52361111,2.988348007
-78.70916667,26.52361111,2.988348007
-78.70222222,26.52361111,2.988348007
-78.69694444,26.52361111,2.988348007
-78.69666667,26.52361111,2.988348007
-78.69444444,26.52361111,2.988348007
-78.69416667,26.52361111,2.988348007
-78.69027778,26.52361111,2.988348007
-78.68861111,26.52361111,2.988348007
-78.68805556,26.52361111,2.988348007
-78.68777778,26.52361111,2.988348007
-78.68722222,26.52361111,2.988348007
-78.68694444,26.52361111,2.988348007
-78.68527778,26.52361111,2.988348007
-78.685,26.52361111,2.988348007
-78.68416667,26.52361111,2.988348007
-78.68388889,26.52361111,2.988348007
-78.68361111,26.52361111,2.988348007
-78.68277778,26.52361111,2.988348007
-78.6825,26.52361111,2.988348007
-78.68138889,26.52361111,2.988348007
-78.68055556,26.52361111,2.988348007
-78.68027778,26.52361111,2.988348007
-78.68,26.52361111,2.988348007
-78.67972222,26.52361111,2.988348007
-78.67944444,26.52361111,2.988348007
-78.67861111,26.52361111,2.988348007
-78.67833333,26.52361111,2.988348007
-78.67805556,26.52361111,2.988348007
-78.67777778,26.52361111,2.988348007
-78.6775,26.52361111,2.988348007
-78.67694444,26.52361111,2.988348007
-78.67666667,26.52361111,2.988348007
-78.67277778,26.52361111,2.988348007
-78.67027778,26.52361111,2.988348007
-78.66972222,26.52361111,2.988348007
-78.66944444,26.52361111,2.988348007
-78.66916667,26.52361111,2.988348007
-78.66888889,26.52361111,2.988348007
-78.66833333,26.52361111,2.988348007
-78.6675,26.52361111,2.988348007
-78.66666667,26.52361111,2.988348007
-78.66583333,26.52361111,2.988348007
-78.66527778,26.52361111,2.988348007
-78.665,26.52361111,2.988348007
-78.65416667,26.52361111,2.988348007
-78.65388889,26.52361111,2.988348007
-78.6525,26.52361111,2.988348007
-78.65222222,26.52361111,2.988348007
-78.65138889,26.52361111,2.988348007
-78.6425,26.52361111,2.988348007
-78.64194444,26.52361111,2.988348007
-78.64166667,26.52361111,2.988348007
-78.64138889,26.52361111,2.988348007
-78.64055556,26.52361111,2.988348007
-78.63972222,26.52361111,2.988348007
-78.63944444,26.52361111,2.988348007
-78.63916667,26.52361111,2.988348007
-78.63833333,26.52361111,2.988348007
-78.63777778,26.52361111,2.988348007
-78.63666667,26.52361111,2.988348007
-78.62777778,26.52361111,2.988348007
-78.62166667,26.52361111,2.988348007
-78.62083333,26.52361111,2.988348007
-78.61777778,26.52361111,2.988348007
-78.6175,26.52361111,2.988348007
-78.61583333,26.52361111,2.988348007
-77.05888889,26.52361111,2.586580038
-77.05805556,26.52361111,2.586580038
-77.0575,26.52361111,2.586580038
-77.05638889,26.52361111,2.586580038
-77.05611111,26.52361111,2.586580038
-76.97472222,26.52361111,2.586580038
-76.97416667,26.52361111,2.586580038
-76.97361111,26.52361111,2.586580038
-76.97166667,26.52361111,2.586580038
-76.97138889,26.52361111,2.586580038
-76.97055556,26.52361111,2.586580038
-76.97027778,26.52361111,2.586580038
-76.96944444,26.52361111,2.586580038
-76.96777778,26.52361111,2.586580038
-76.9675,26.52361111,2.586580038
-76.96722222,26.52361111,2.586580038
-78.78277778,26.52333333,2.988348007
-78.71972222,26.52333333,2.988348007
-78.71916667,26.52333333,2.988348007
-78.71805556,26.52333333,2.988348007
-78.71583333,26.52333333,2.988348007
-78.70222222,26.52333333,2.988348007
-78.7,26.52333333,2.988348007
-78.69777778,26.52333333,2.988348007
-78.69694444,26.52333333,2.988348007
-78.69555556,26.52333333,2.988348007
-78.69472222,26.52333333,2.988348007
-78.69444444,26.52333333,2.988348007
-78.69416667,26.52333333,2.988348007
-78.68916667,26.52333333,2.988348007
-78.68861111,26.52333333,2.988348007
-78.68805556,26.52333333,2.988348007
-78.68777778,26.52333333,2.988348007
-78.68694444,26.52333333,2.988348007
-78.68666667,26.52333333,2.988348007
-78.68555556,26.52333333,2.988348007
-78.68444444,26.52333333,2.988348007
-78.68416667,26.52333333,2.988348007
-78.68388889,26.52333333,2.988348007
-78.68305556,26.52333333,2.988348007
-78.6825,26.52333333,2.988348007
-78.68166667,26.52333333,2.988348007
-78.68138889,26.52333333,2.988348007
-78.68111111,26.52333333,2.988348007
-78.68055556,26.52333333,2.988348007
-78.68,26.52333333,2.988348007
-78.67972222,26.52333333,2.988348007
-78.67916667,26.52333333,2.988348007
-78.67888889,26.52333333,2.988348007
-78.67861111,26.52333333,2.988348007
-78.67833333,26.52333333,2.988348007
-78.67777778,26.52333333,2.988348007
-78.6775,26.52333333,2.988348007
-78.67722222,26.52333333,2.988348007
-78.67694444,26.52333333,2.988348007
-78.67583333,26.52333333,2.988348007
-78.67416667,26.52333333,2.988348007
-78.67388889,26.52333333,2.988348007
-78.67333333,26.52333333,2.988348007
-78.67305556,26.52333333,2.988348007
-78.67277778,26.52333333,2.988348007
-78.66972222,26.52333333,2.988348007
-78.66944444,26.52333333,2.988348007
-78.66888889,26.52333333,2.988348007
-78.66833333,26.52333333,2.988348007
-78.66805556,26.52333333,2.988348007
-78.66777778,26.52333333,2.988348007
-78.6675,26.52333333,2.988348007
-78.66722222,26.52333333,2.988348007
-78.66694444,26.52333333,2.988348007
-78.66611111,26.52333333,2.988348007
-78.66444444,26.52333333,2.988348007
-78.65694444,26.52333333,2.988348007
-78.6525,26.52333333,2.988348007
-78.64277778,26.52333333,2.988348007
-78.6425,26.52333333,2.988348007
-78.64111111,26.52333333,2.988348007
-78.64083333,26.52333333,2.988348007
-78.63972222,26.52333333,2.988348007
-78.63944444,26.52333333,2.988348007
-78.63916667,26.52333333,2.988348007
-78.63777778,26.52333333,2.988348007
-78.62666667,26.52333333,2.988348007
-78.62583333,26.52333333,2.988348007
-78.61722222,26.52333333,2.988348007
-78.61694444,26.52333333,2.988348007
-78.61666667,26.52333333,2.988348007
-78.61638889,26.52333333,2.988348007
-78.61611111,26.52333333,2.988348007
-78.61583333,26.52333333,2.988348007
-78.615,26.52333333,2.988348007
-77.05722222,26.52333333,2.586580038
-77.05694444,26.52333333,2.586580038
-77.05611111,26.52333333,2.586580038
-76.97388889,26.52333333,2.586580038
-76.97333333,26.52333333,2.586580038
-76.97194444,26.52333333,2.586580038
-76.97166667,26.52333333,2.586580038
-76.96972222,26.52333333,2.586580038
-76.96833333,26.52333333,2.586580038
-76.96805556,26.52333333,2.586580038
-76.96777778,26.52333333,2.586580038
-76.9675,26.52333333,2.586580038
-76.96583333,26.52333333,2.586580038
-78.78305556,26.52305556,2.988348007
-78.78222222,26.52305556,2.988348007
-78.71972222,26.52305556,2.988348007
-78.71944444,26.52305556,2.988348007
-78.71916667,26.52305556,2.988348007
-78.71888889,26.52305556,2.988348007
-78.71777778,26.52305556,2.988348007
-78.71611111,26.52305556,2.988348007
-78.69972222,26.52305556,2.988348007
-78.69777778,26.52305556,2.988348007
-78.69666667,26.52305556,2.988348007
-78.69555556,26.52305556,2.988348007
-78.69527778,26.52305556,2.988348007
-78.695,26.52305556,2.988348007
-78.69472222,26.52305556,2.988348007
-78.69416667,26.52305556,2.988348007
-78.68916667,26.52305556,2.988348007
-78.68888889,26.52305556,2.988348007
-78.68833333,26.52305556,2.988348007
-78.68805556,26.52305556,2.988348007
-78.68777778,26.52305556,2.988348007
-78.6875,26.52305556,2.988348007
-78.68722222,26.52305556,2.988348007
-78.68694444,26.52305556,2.988348007
-78.68666667,26.52305556,2.988348007
-78.68555556,26.52305556,2.988348007
-78.685,26.52305556,2.988348007
-78.68472222,26.52305556,2.988348007
-78.68444444,26.52305556,2.988348007
-78.68388889,26.52305556,2.988348007
-78.68333333,26.52305556,2.988348007
-78.68305556,26.52305556,2.988348007
-78.6825,26.52305556,2.988348007
-78.68222222,26.52305556,2.988348007
-78.68166667,26.52305556,2.988348007
-78.68138889,26.52305556,2.988348007
-78.68111111,26.52305556,2.988348007
-78.68083333,26.52305556,2.988348007
-78.68055556,26.52305556,2.988348007
-78.68027778,26.52305556,2.988348007
-78.68,26.52305556,2.988348007
-78.67972222,26.52305556,2.988348007
-78.67944444,26.52305556,2.988348007
-78.6775,26.52305556,2.988348007
-78.67722222,26.52305556,2.988348007
-78.67694444,26.52305556,2.988348007
-78.67666667,26.52305556,2.988348007
-78.67638889,26.52305556,2.988348007
-78.67444444,26.52305556,2.988348007
-78.67305556,26.52305556,2.988348007
-78.67277778,26.52305556,2.988348007
-78.67083333,26.52305556,2.988348007
-78.66944444,26.52305556,2.988348007
-78.66888889,26.52305556,2.988348007
-78.66833333,26.52305556,2.988348007
-78.66805556,26.52305556,2.988348007
-78.66666667,26.52305556,2.988348007
-78.66055556,26.52305556,2.988348007
-78.66027778,26.52305556,2.988348007
-78.65444444,26.52305556,2.988348007
-78.65305556,26.52305556,2.988348007
-78.65277778,26.52305556,2.988348007
-78.6525,26.52305556,2.988348007
-78.65194444,26.52305556,2.988348007
-78.65055556,26.52305556,2.988348007
-78.64305556,26.52305556,2.988348007
-78.64277778,26.52305556,2.988348007
-78.6425,26.52305556,2.988348007
-78.63944444,26.52305556,2.988348007
-78.62694444,26.52305556,2.988348007
-78.62666667,26.52305556,2.988348007
-78.62638889,26.52305556,2.988348007
-78.62583333,26.52305556,2.988348007
-78.61833333,26.52305556,2.988348007
-78.6175,26.52305556,2.988348007
-78.61694444,26.52305556,2.988348007
-78.61666667,26.52305556,2.988348007
-78.61638889,26.52305556,2.988348007
-78.61611111,26.52305556,2.988348007
-78.61583333,26.52305556,2.988348007
-77.05888889,26.52305556,2.586580038
-76.97138889,26.52305556,2.586580038
-76.97111111,26.52305556,2.586580038
-76.97,26.52305556,2.586580038
-76.96916667,26.52305556,2.586580038
-76.96861111,26.52305556,2.586580038
-76.96833333,26.52305556,2.586580038
-76.96805556,26.52305556,2.586580038
-76.96777778,26.52305556,2.586580038
-78.78111111,26.52277778,2.988348007
-78.74388889,26.52277778,2.988348007
-78.72027778,26.52277778,2.988348007
-78.72,26.52277778,2.988348007
-78.71916667,26.52277778,2.988348007
-78.71833333,26.52277778,2.988348007
-78.70861111,26.52277778,2.988348007
-78.70222222,26.52277778,2.988348007
-78.695,26.52277778,2.988348007
-78.69416667,26.52277778,2.988348007
-78.68916667,26.52277778,2.988348007
-78.68888889,26.52277778,2.988348007
-78.68861111,26.52277778,2.988348007
-78.68833333,26.52277778,2.988348007
-78.68805556,26.52277778,2.988348007
-78.6875,26.52277778,2.988348007
-78.68722222,26.52277778,2.988348007
-78.68694444,26.52277778,2.988348007
-78.68666667,26.52277778,2.988348007
-78.68611111,26.52277778,2.988348007
-78.68527778,26.52277778,2.988348007
-78.685,26.52277778,2.988348007
-78.68472222,26.52277778,2.988348007
-78.68444444,26.52277778,2.988348007
-78.68361111,26.52277778,2.988348007
-78.68222222,26.52277778,2.988348007
-78.68194444,26.52277778,2.988348007
-78.68111111,26.52277778,2.988348007
-78.68055556,26.52277778,2.988348007
-78.68027778,26.52277778,2.988348007
-78.68,26.52277778,2.988348007
-78.67972222,26.52277778,2.988348007
-78.67944444,26.52277778,2.988348007
